Block_Device File Inode Blocks
/dev/block/mmcblk0p7 179:7 "/system/etc/wifi/devinfo.xml" 1147 
/dev/block/mmcblk0p7 179:7 "/system/framework/com.android.mediadrm.signer.jar" 1308 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/gralloc_hsw_0416.hrec" 604 
/dev/block/mmcblk0p7 179:7 "/system/lib/libisv.so" 1488 
/dev/block/mmcblk0p7 179:7 "/system/lib/libsqlite_jni.so" 1572 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/media_fallback.hrec" 617 
/dev/block/mmcblk0p7 179:7 "/system/etc/permissions/handheld_core_hardware.xml" 38 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id31-v1.0-RKS.xml" 1107 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ui/VideoStop.ogg" 2216 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Big_Easy.ogg" 2109 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansBengali-Regular.ttf" 1174 
/dev/block/mmcblk0p7 179:7 "/system/lib/libui.so" 1620 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/ArgoNavis.ogg" 2103 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libeffects.so" 1763 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/sensors_ltr301_als.hrec" 653 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Rubidium.ogg" 2073 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Draco.ogg" 2130 
/dev/block/mmcblk0p7 179:7 "/system/bin/idmap" 271 
/dev/block/mmcblk0p7 179:7 "/system/lib/libmfx_omx_core.so" 1516 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Ding.ogg" 2128 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/alarms/Hassium.ogg" 2011 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/usb_fuzzer.hrec" 655 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/119afc2e.0" 894 
/dev/block/mmcblk0p7 179:7 "/system/bin/make_ext4fs" 311 
/dev/block/mmcblk0p7 179:7 "/system/lib/libcutils.so" 1442 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libwebviewchromium_loader.so" 1967 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libactivitynative.so" 1704 
/dev/block/mmcblk0p7 179:7 "/system/usr/keychars/Vendor_18d1_Product_5018.kcm" 2372 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ui/camera_focus.ogg" 2219 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libsysutils.so" 1942 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/icdg/NonLinearFilter_V1_2.xml" 770 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/fuse/default/wpa_supplicant-start-rtl8723" 544 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libdrm.so" 1757 
/dev/block/mmcblk0p7 179:7 "/system/xbin/ltrace" 2469 
/dev/block/mmcblk0p7 179:7 "/system/lib/libbinder.so" 1423 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/sensors_bmc150_magn.hrec" 638 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/bc3f2570.0" 1000 
/dev/block/mmcblk0p7 179:7 "/system/app/FaceLock/lib/x86_64/libfacelock_jni.so" 60 
/dev/block/mmcblk0p7 179:7 "/system/lib/libwidirtsp.so" 1641 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/cavs/cavs-SlowVoice_V1_0.xml" 744 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansMalayalam-Bold.ttf" 1223 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/CalendarProvider/CalendarProvider.apk" 2224 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Bellatrix.ogg" 2033 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/media_hsw_0A16.hrec" 618 
/dev/block/mmcblk0p7 179:7 "/system/lib/libcrypto.so" 1441 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/bluetooth_rtl8723.hrec" 587 
/dev/block/mmcblk0p7 179:7 "/system/etc/permissions/android.hardware.usb.host.xml" 22 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/regulus.ogg" 2095 
/dev/block/mmcblk0p7 179:7 "/system/app/Newsstand/Newsstand.apk" 116 
/dev/block/mmcblk0p7 179:7 "/system/usr/hyphen-data/hyph-en-us.lic.txt" 2349 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/InputDevices/InputDevices.apk" 2267 
/dev/block/mmcblk0p7 179:7 "/system/rt/media/etc/media_profiles_template.xml" 2328 
/dev/block/mmcblk0p7 179:7 "/system/lib/libpciaccess.so" 1534 
/dev/block/mmcblk0p7 179:7 "/system/fonts/AndroidClock.ttf" 1151 
/dev/block/mmcblk0p7 179:7 "/system/bin/netcfg64" 333 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/sigma_lhp.conf" 1133 
/dev/block/mmcblk0p7 179:7 "/system/lib/libdrmframework_jni.so" 1450 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/sensors_ak009911_magn.hrec" 634 
/dev/block/mmcblk0p7 179:7 "/system/lib/libexif.so" 1455 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/ParameterFrameworkConfigurationPolicy.xml" 689 
/dev/block/mmcblk0p7 179:7 "/system/lib/libcommon_time_client.so" 1439 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/1f58a078.0" 905 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/DreamTheme.ogg" 2131 
/dev/block/mmcblk0p7 179:7 "/system/lib/libmediandk.so" 1509 
/dev/block/mmcblk0p7 179:7 "/system/app/GoogleCamera/lib/arm/libjni_tinyplanet.so" 73 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libcrypto2.so" 1748 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Vibrator/SysfsVibratorSubsystem.xml" 800 
/dev/block/mmcblk0p7 179:7 "/system/lib/libaware_client.so" 1415 
/dev/block/mmcblk0p7 179:7 "/system/framework/svc.jar" 1345 
/dev/block/mmcblk0p7 179:7 "/system/bin/linker" 292 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id15-v1.0-RKS.xml" 1075 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id9-v1.0-RKS.xml" 1127 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/sensors_invn6500.hrec" 647 
/dev/block/mmcblk0p7 179:7 "/system/etc/permissions/com.intel.widi.sink.xml" 29 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/media_malata_low_byt.hrec" 622 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libinput.so" 1804 
/dev/block/mmcblk0p7 179:7 "/system/bin/bootanimation" 192 
/dev/block/mmcblk0p7 179:7 "/system/lib/libart-compiler.so" 1402 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/fuse/default/wpa_supplicant-start-bcm43340" 542 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/contacts.abnf" 2428 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libcutils.so" 1750 
/dev/block/mmcblk0p7 179:7 "/system/bin/miu-app" 317 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Canopus.ogg" 2037 
/dev/block/mmcblk0p7 179:7 "/system/lib/libbase.so" 1420 
/dev/block/mmcblk0p7 179:7 "/system/fonts/RobotoCondensed-Light.ttf" 1292 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libradioservice.so" 1875 
/dev/block/mmcblk0p7 179:7 "/system/usr/keylayout/Vendor_045e_Product_028e.kl" 2380 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Shes_All_That.ogg" 2183 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libvideocme-client.so" 1957 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libstagefright_avc_common.so" 1907 
/dev/block/mmcblk0p7 179:7 "/system/etc/mamgr/xmm1.xml" 671 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/e48193cf.0" 1025 
/dev/block/mmcblk0p7 179:7 "/system/lib/libinputflinger.so" 1483 
/dev/block/mmcblk0p7 179:7 "/system/lib/crtend_so.o" 1355 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Rigel.ogg" 2171 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansGurmukhi-Regular.ttf" 1198 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/media_xxgc0310.hrec" 624 
/dev/block/mmcblk0p7 179:7 "/system/lib/libgesturespottingnative.so" 1468 
/dev/block/mmcblk0p7 179:7 "/system/etc/dptf/dv/dsp.dv" 504 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/MildlyAlarming.ogg" 2153 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/a7605362.0" 990 
/dev/block/mmcblk0p7 179:7 "/system/lib64/hw/radio.fm.gmin.so" 1683 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Deneb.ogg" 2044 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/c527e4ab.0" 1006 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libsoundtriggerservice.so" 1898 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/1dcd6f4c.0" 900 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/audio-a2dp_wp2.hrec" 562 
/dev/block/mmcblk0p7 179:7 "/system/bin/dhcpcd" 226 
/dev/block/mmcblk0p7 179:7 "/system/lib/hw/audio_policy.default.so" 1364 
/dev/block/mmcblk0p7 179:7 "/system/xbin/procrank" 2476 
/dev/block/mmcblk0p7 179:7 "/system/bin/e2fsck" 237 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libcurl2.so" 1749 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/c_fst" 2423 
/dev/block/mmcblk0p7 179:7 "/system/etc/wifi/wpa_supplicant.conf" 1148 
/dev/block/mmcblk0p7 179:7 "/system/etc/preloaded-classes" 851 
/dev/block/mmcblk0p7 179:7 "/system/etc/rc.bluetooth_lnp_linux" 856 
/dev/block/mmcblk0p7 179:7 "/system/etc/rc.fwupdate_wipe" 857 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libmemtrack.so" 1839 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansTamil-Regular.ttf" 1256 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libssl2.so" 1904 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/RouteParameterFramework-wm8281.xml" 690 
/dev/block/mmcblk0p7 179:7 "/system/lib/librilutils.so" 1552 
/dev/block/mmcblk0p7 179:7 "/system/xbin/latencytop" 2466 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/SystemUI/SystemUI.apk" 2293 
/dev/block/mmcblk0p10 179:10 "/data/app/com.antutu.ABenchMark-1/base.apk" 106290 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig58232926" 867250 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.keychain" 1578081 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats29_baf0fd1a4c24fcd75f0e/aplog_boot_BOOT_20010911144442" 106429 
/dev/block/mmcblk0p10 179:10 "/data/logs/lw-k/EXT4-fs error/000/summary.txt" 106338 
/dev/block/mmcblk0p10 179:10 "/data/logs/ingredients.txt" 65427 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1309215813" 867333 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/app_extracted_libs/x86_64/libgcastv2_base.so" 866933 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.refcam" 1578240 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog1_95a62ed81be00b6d3848/console-ramoops" 98150 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.crashreport/shared_prefs/crashReportPrivatePreferences.xml" 867661 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@pm.jar@classes.dex" 1578029 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-888739737" 867317 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.awareness.AwareHub/app_dex/com.intel.awareness.plugin.share.one.dex" 867807 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.providers.media" 1578147 
/dev/block/mmcblk0p10 179:10 "/data/property/persist.service.aplogfs.enable" 670445 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/GoogleAnalyticsPlayLogs.xml" 867057 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.providers.partnerbookmarks" 1578204 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-718773743" 867148 
/dev/block/mmcblk0p10 179:10 "/data/system/batterystats-checkin.bin" 498979 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats25_e4ace95826fbce9987e2/aplog_boot_BOOT_20010907133745" 106368 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.providers.contacts/databases/contacts2.db" 866819 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@LiveWallpapers@LiveWallpapers.apk@classes.dex" 1578211 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/shared_prefs/default_process_uncaught_exception_handler_stats.xml" 866885 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig339803813" 867381 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@com.google.android.media.effects.jar@classes.dex" 1577999 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.wallpapercropper" 1578232 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@app@imsstackservice@imsstackservice.apk@classes.dex" 1578138 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@app@fwswitching@fwswitching.apk@classes.dex" 1578108 
/dev/block/mmcblk0p10 179:10 "/data/media/0/intel/imslogs7.ilg" 588731 
/dev/block/mmcblk0p10 179:10 "/data/system/usagestats/0/daily/999734400000" 499052 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1447953328" 867313 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog26_8218c392259f2ad6ce63/crashfile" 106362 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.providers.userdictionary/databases/user_dict.db" 867049 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1126711928" 867407 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.magazines/shared_prefs/NSPreferences.xml" 867553 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig720070891" 867186 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog22_e80554f1d2c6f94bda36/fwerr_bert-dump_20010906122852.bin" 106326 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog4_468d14064a89fcb12515/aplog_WDT_20010830170815.gz" 98181 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats6_c7af831bd5ec11529614/aplog_boot_BOOT_20010830171032" 98192 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@VideoCmeService@VideoCmeService.apk@classes.dex" 1578090 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/gcm_registrar.db" 867093 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.docs/databases/DocList.db-shm" 867739 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/google_ads_flags.xml" 867146 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/app_webview/Cookies" 866953 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.inputmethod.latin/databases/pendingUpdates.com.google.android.inputmethod.latin-journal" 866985 
/dev/block/mmcblk0p10 179:10 "/data/system/users/0/accounts.db" 498783 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog30_8aa98153ea0c45c37700/console-ramoops" 106403 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig90055430" 867367 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.photos/shared_prefs/com.google.android.apps.photos.dbprocessor.impl.DatabaseProcessorManagerImpl.xml" 866990 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig37302921" 867283 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@Autocall@Autocall.apk@classes.dex" 1578164 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/com.google.android.gms.analytics.prefs.xml" 867593 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/iu.upload.db-journal" 867442 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats5_9bf3c4890a555ad7f875/aplog_boot_BOOT_20010830170819" 98179 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@hid.jar@classes.dex" 1578024 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1793805921" 867365 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-676224405" 867275 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/app_chimera/m/00000000/n/x86/libappstreaming_jni.so" 867061 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/update.xml" 867857 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.android.inputdevices" 1578087 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@GoogleContactsSyncAdapter@GoogleContactsSyncAdapter.apk@classes.dex" 1578207 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/databases/googlesettings.db-journal" 866906 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.youtube/shared_prefs/youtube.xml" 867625 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig152046483" 867227 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/databases/app_icons.db-journal" 867693 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1597271374" 867305 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig356549354" 867346 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@videoP2P@videoP2P.apk@classes.dex" 1578300 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/auth.authzen.store.transactions_v2" 867567 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog14_8fe9863b24faf4bc40de/aplog_WDT_20010904211743.gz" 98289 
/dev/block/mmcblk0p10 179:10 "/data/logs/lw-k/EXT4-fs error/001/summary.txt" 106345 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats1_72adb3215af9309e772a/cmdline" 98114 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gm/shared_prefs/Gmail.xml" 867472 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1067516378" 867371 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.awareness.AwareHub/files/GestureModel/lm/dict" 867794 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/vendor@app@adaptive_authentication@adaptive_authentication.apk@classes.dex" 1578098 
/dev/block/mmcblk0p10 179:10 "/data/system/dropbox/system_app_strictmode@1000219670849.txt.gz" 498802 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog14_8fe9863b24faf4bc40de/apanic_console" 98278 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/databases/plus.db-journal" 867003 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog30_8aa98153ea0c45c37700/0-msc0_dumper-ramoops-1" 106402 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/compact_status" 867076 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats26_fc4327597c4af7138d70/console-ramoops" 106380 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog17_aea4f513946fb9f477ba/apanic_console" 98313 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.youtube/databases/youtube_upload_service" 867636 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig1949322211" 867402 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/shared_prefs/EventLogService.xml" 867132 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gm/shared_prefs/MailAppProvider.xml" 866900 
/dev/block/mmcblk0p10 179:10 "/data/gps/LBS_ME.txt" 1144647 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1586460224" 867300 
/dev/block/mmcblk0p10 179:10 "/data/logs/events/eventfile_5c5158aac2e90736a3b3" 65444 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@com.intel.internal.telephony.imsconverged.jar@classes.dex" 1578042 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog17_aea4f513946fb9f477ba/crashfile" 98318 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/app_chimera/current_config.pb" 867423 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats5_9bf3c4890a555ad7f875/cmdline" 98177 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/place_cache_keyfile" 867005 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@sm.jar@classes.dex" 1578053 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig654241089" 867353 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1417676517" 867247 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig897287086" 867334 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-257077252" 867279 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.calendar/databases/timelydata.db" 867500 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog13_f14bc4e3526091c3621d/apanic_console" 98266 
/dev/block/mmcblk0p10 179:10 "/data/data/com.android.providers.contacts/databases/contacts2.db-journal" 866820 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.youtube/databases/preload_videos_tasks.db" 867643 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig981634441" 867215 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86/system@framework@am.jar@classes.dex" 1578037 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.magazines/shared_prefs/accounts.xml" 866992 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats4_fb1e9737e2db95c54369/props" 98159 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.apps.maps/shared_prefs/cache_settings_preference.xml" 866976 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.googlequicksearchbox/databases/launcher.db-journal" 867594 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog18_de692b9d10ac7ec0f9a8/console-ramoops" 98327 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.partnersetup/shared_prefs/RLZ.xml" 867131 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig-1513329139" 867372 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gsf/files/signatures/sig503165283" 867199 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.gms/files/AppDataSearch/main/cur/ds.tag.corpusid-22" 867614 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.talk/databases/message_store.db" 867434 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.intel.security.isa" 1578299 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@app@PartnerBookmarksProvider@PartnerBookmarksProvider.apk@classes.dex" 1578203 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog10_a984e5e772bf7ec91bf8/0-msc0_dumper-ramoops-1" 98230 
/dev/block/mmcblk0p10 179:10 "/data/logs/stats3_7b50f9d5a0990c7b582c/props" 98138 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@ime.jar@classes.dex" 1578025 
/dev/block/mmcblk0p10 179:10 "/data/data/com.intel.awareness.AwareHub/files/libdtwgesturejni.so" 867763 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/profiles/com.google.android.feedback" 1578323 
/dev/block/mmcblk0p10 179:10 "/data/logs/crashlog31_492024686259afafcd8a/crashfile" 106416 
/dev/block/mmcblk0p10 179:10 "/data/logs/events/eventfile_d5243a9ae8d96cd96674" 65452 
/dev/block/mmcblk0p10 179:10 "/data/dalvik-cache/x86_64/system@framework@com.intel.rcs.vsh.vcme.jar@classes.dex" 1577988 
/dev/block/mmcblk0p10 179:10 "/data/data/com.google.android.youtube/databases/google_conversion_tracking.db-journal" 867465 
/dev/block/mmcblk0p10 179:10 "/data/misc/bluedroid/bt_config.conf" 506952 
